date,city,temperature,aqi
2025-03-13,Hyderabad,36.3,279
2025-03-13,Ahmedabad,30.1,120
2025-03-13,Jaipur,37.9,126
2025-03-13,Lucknow,30.6,293
2025-03-13,Bhopal,23.7,182
2025-03-14,Mumbai,29.7,180
2025-03-14,Delhi,23.6,163
2025-03-14,Bengaluru,31.7,101
2025-03-14,Chennai,36.1,149
2025-03-14,Kolkata,37.5,114
2025-03-14,Hyderabad,31.3,76
2025-03-14,Ahmedabad,28.7,63
2025-03-14,Jaipur,31.8,305
2025-03-14,Lucknow,23.6,222
2025-03-14,Bhopal,33.6,256
2025-03-15,Mumbai,26.8,88
2025-03-15,Delhi,25.3,299
2025-03-15,Bengaluru,21.6,259
2025-03-15,Chennai,29.2,58
2025-03-15,Kolkata,28.6,257
2025-03-15,Hyderabad,38.8,348
2025-03-15,Ahmedabad,22.0,204
2025-03-15,Jaipur,25.2,217
2025-03-15,Lucknow,33.9,131
2025-03-15,Bhopal,29.3,226
2025-03-16,Mumbai,29.7,281
2025-03-16,Delhi,29.1,47
2025-03-16,Bengaluru,25.4,345
2025-03-16,Chennai,36.2,86
2025-03-16,Kolkata,27.3,97
2025-03-16,Hyderabad,25.4,163
2025-03-16,Ahmedabad,33.4,277
2025-03-16,Jaipur,36.6,48
2025-03-16,Lucknow,37.5,214
2025-03-16,Bhopal,31.2,337
2025-03-17,Mumbai,33.7,108
2025-03-17,Delhi,37.3,149
2025-03-17,Bengaluru,26.1,126
2025-03-17,Chennai,32.1,131
2025-03-17,Kolkata,39.5,222
2025-03-17,Hyderabad,29.9,138
2025-03-17,Ahmedabad,36.1,194
2025-03-17,Jaipur,26.9,160
2025-03-17,Lucknow,34.7,305
2025-03-17,Bhopal,24.9,158
2025-03-18,Mumbai,24.7,343
2025-03-18,Delhi,40.7,79
2025-03-18,Bengaluru,33.6,327
2025-03-18,Chennai,28.4,55
2025-03-18,Kolkata,23.1,121
2025-03-18,Hyderabad,25.3,259
2025-03-18,Ahmedabad,36.6,189
2025-03-18,Jaipur,25.6,223
2025-03-18,Lucknow,26.8,42
2025-03-18,Bhopal,25.0,168
2025-03-19,Mumbai,28.4,307
2025-03-19,Delhi,29.0,333
2025-03-19,Bengaluru,35.3,216
2025-03-19,Chennai,22.4,303
2025-03-19,Kolkata,26.4,124
2025-03-19,Hyderabad,34.7,348
2025-03-19,Ahmedabad,37.5,110
2025-03-19,Jaipur,33.5,114
2025-03-19,Lucknow,33.0,89
2025-03-19,Bhopal,34.9,326
2025-03-20,Mumbai,24.2,336
2025-03-20,Delhi,26.3,343
2025-03-20,Bengaluru,23.9,145
2025-03-20,Chennai,26.4,312
2025-03-20,Kolkata,31.1,147
2025-03-20,Hyderabad,25.9,196
2025-03-20,Ahmedabad,29.8,154
2025-03-20,Jaipur,33.8,252
2025-03-20,Lucknow,19.9,75
2025-03-20,Bhopal,32.6,101
2025-03-21,Mumbai,40.7,151
2025-03-21,Delhi,35.4,92
2025-03-21,Bengaluru,31.4,247
2025-03-21,Chennai,35.7,116
2025-03-21,Kolkata,28.7,207
2025-03-21,Hyderabad,25.0,181
2025-03-21,Ahmedabad,38.6,243
2025-03-21,Jaipur,41.6,181
2025-03-21,Lucknow,35.3,140
2025-03-21,Bhopal,24.3,223
2025-03-22,Mumbai,38.1,265
2025-03-22,Delhi,31.8,254
2025-03-22,Bengaluru,32.6,166
2025-03-22,Chennai,38.6,339
2025-03-22,Kolkata,30.8,137
2025-03-22,Hyderabad,36.0,200
2025-03-22,Ahmedabad,22.7,328
2025-03-22,Jaipur,29.0,318
2025-03-22,Lucknow,28.6,153
2025-03-22,Bhopal,24.8,245
2025-03-23,Mumbai,31.9,150
2025-03-23,Delhi,24.9,150
2025-03-23,Bengaluru,33.8,172
2025-03-23,Chennai,27.4,316
2025-03-23,Kolkata,33.6,272
2025-03-23,Hyderabad,29.6,236
2025-03-23,Ahmedabad,27.6,110
2025-03-23,Jaipur,22.8,151
2025-03-23,Lucknow,39.2,68
2025-03-23,Bhopal,35.0,154
2025-03-24,Mumbai,37.2,312
2025-03-24,Delhi,35.1,120
2025-03-24,Bengaluru,33.0,122
2025-03-24,Chennai,30.5,275
2025-03-24,Kolkata,34.2,54
2025-03-24,Hyderabad,38.5,249
2025-03-24,Ahmedabad,25.9,118
2025-03-24,Jaipur,38.4,52
2025-03-24,Lucknow,36.4,72
2025-03-24,Bhopal,31.3,341
2025-03-25,Mumbai,24.6,111
2025-03-25,Delhi,36.0,84
2025-03-25,Bengaluru,19.3,62
2025-03-25,Chennai,33.9,247
2025-03-25,Kolkata,35.2,223
2025-03-25,Hyderabad,40.1,308
2025-03-25,Ahmedabad,27.7,146
2025-03-25,Jaipur,34.0,115
2025-03-25,Lucknow,37.2,201
2025-03-25,Bhopal,26.0,304
2025-03-26,Mumbai,25.0,237
2025-03-26,Delhi,34.2,292
2025-03-26,Bengaluru,40.2,341
2025-03-26,Chennai,35.7,217
2025-03-26,Kolkata,36.5,348
2025-03-26,Hyderabad,23.0,290
2025-03-26,Ahmedabad,24.8,73
2025-03-26,Jaipur,30.5,327
2025-03-26,Lucknow,37.3,316
2025-03-26,Bhopal,27.9,291
2025-03-27,Mumbai,28.8,94
2025-03-27,Delhi,31.4,244
2025-03-27,Bengaluru,28.3,198
2025-03-27,Chennai,29.6,227
2025-03-27,Kolkata,22.6,341
2025-03-27,Hyderabad,28.7,162
2025-03-27,Ahmedabad,19.2,208
2025-03-27,Jaipur,27.2,231
2025-03-27,Lucknow,26.2,295
2025-03-27,Bhopal,32.3,238
2025-03-28,Mumbai,22.7,339
2025-03-28,Delhi,21.8,122
2025-03-28,Bengaluru,21.5,83
2025-03-28,Chennai,35.7,348
2025-03-28,Kolkata,33.5,211
2025-03-28,Hyderabad,33.2,60
2025-03-28,Ahmedabad,32.1,258
2025-03-28,Jaipur,38.5,259
2025-03-28,Lucknow,35.3,307
2025-03-28,Bhopal,38.0,318
2025-03-29,Mumbai,26.4,81
2025-03-29,Delhi,30.8,273
2025-03-29,Bengaluru,33.2,328
2025-03-29,Chennai,22.2,231
2025-03-29,Kolkata,30.5,253
2025-03-29,Hyderabad,26.3,93
2025-03-29,Ahmedabad,36.7,168
2025-03-29,Jaipur,19.4,138
2025-03-29,Lucknow,21.3,118
2025-03-29,Bhopal,33.5,320
2025-03-30,Mumbai,19.6,86
2025-03-30,Delhi,38.3,197
2025-03-30,Bengaluru,18.7,117
2025-03-30,Chennai,25.4,58
2025-03-30,Kolkata,38.3,46
2025-03-30,Hyderabad,18.9,244
2025-03-30,Ahmedabad,27.7,238
2025-03-30,Jaipur,36.3,312
2025-03-30,Lucknow,32.7,279
2025-03-30,Bhopal,40.0,271
2025-03-31,Mumbai,38.5,239
2025-03-31,Delhi,35.4,249
2025-03-31,Bengaluru,37.4,74
2025-03-31,Chennai,20.6,187
2025-03-31,Kolkata,38.5,142
2025-03-31,Hyderabad,22.7,67
2025-03-31,Ahmedabad,32.0,44
2025-03-31,Jaipur,37.0,162
2025-03-31,Lucknow,26.7,249
2025-03-31,Bhopal,33.9,280
2025-04-01,Mumbai,36.9,282
2025-04-01,Delhi,20.2,117
2025-04-01,Bengaluru,23.4,132
2025-04-01,Chennai,30.9,266
2025-04-01,Kolkata,33.2,282
2025-04-01,Hyderabad,27.5,215
2025-04-01,Ahmedabad,22.2,215
2025-04-01,Jaipur,31.3,117
2025-04-01,Lucknow,28.2,151
2025-04-01,Bhopal,30.0,330
2025-04-02,Mumbai,25.9,123
2025-04-02,Delhi,30.5,146
2025-04-02,Bengaluru,20.3,81
2025-04-02,Chennai,29.6,217
2025-04-02,Kolkata,38.0,258
2025-04-02,Hyderabad,30.5,286
2025-04-02,Ahmedabad,36.1,282
2025-04-02,Jaipur,30.9,179
2025-04-02,Lucknow,22.9,179
2025-04-02,Bhopal,22.8,169
2025-04-03,Mumbai,34.7,164
2025-04-03,Delhi,37.5,303
2025-04-03,Bengaluru,36.5,54
2025-04-03,Chennai,28.6,242
2025-04-03,Kolkata,22.8,236
2025-04-03,Hyderabad,34.4,273
2025-04-03,Ahmedabad,30.8,90
2025-04-03,Jaipur,30.1,64
2025-04-03,Lucknow,22.5,274
2025-04-03,Bhopal,34.3,180
2025-04-04,Mumbai,25.8,318
2025-04-04,Delhi,32.0,55
2025-04-04,Bengaluru,31.9,165
2025-04-04,Chennai,29.7,59
2025-04-04,Kolkata,20.8,185
2025-04-04,Hyderabad,38.0,159
2025-04-04,Ahmedabad,36.3,82
2025-04-04,Jaipur,37.4,213
2025-04-04,Lucknow,27.6,210
2025-04-04,Bhopal,28.0,254
2025-04-05,Mumbai,28.5,68
2025-04-05,Delhi,36.8,255
2025-04-05,Bengaluru,21.8,246
2025-04-05,Chennai,30.1,86
2025-04-05,Kolkata,35.8,139
2025-04-05,Hyderabad,23.8,166
2025-04-05,Ahmedabad,31.4,59
2025-04-05,Jaipur,22.1,41
2025-04-05,Lucknow,34.7,178
2025-04-05,Bhopal,28.9,84
2025-04-06,Mumbai,29.8,51
2025-04-06,Delhi,23.0,128
2025-04-06,Bengaluru,37.9,145
2025-04-06,Chennai,19.7,267
2025-04-06,Kolkata,23.6,69
2025-04-06,Hyderabad,28.9,341
2025-04-06,Ahmedabad,27.8,298
2025-04-06,Jaipur,25.5,349
2025-04-06,Lucknow,36.7,178
2025-04-06,Bhopal,32.9,295
2025-04-07,Mumbai,29.2,73
2025-04-07,Delhi,42.0,195
2025-04-07,Bengaluru,26.5,147
2025-04-07,Chennai,35.6,210
2025-04-07,Kolkata,26.3,237
2025-04-07,Hyderabad,24.0,317
2025-04-07,Ahmedabad,32.0,144
2025-04-07,Jaipur,36.3,234
2025-04-07,Lucknow,34.9,63
2025-04-07,Bhopal,23.6,123
2025-04-08,Mumbai,23.0,278
2025-04-08,Delhi,40.1,202
2025-04-08,Bengaluru,21.3,119
2025-04-08,Chennai,27.8,93
2025-04-08,Kolkata,29.4,276
2025-04-08,Hyderabad,25.9,329
2025-04-08,Ahmedabad,32.2,195
2025-04-08,Jaipur,33.9,136
2025-04-08,Lucknow,35.8,105
2025-04-08,Bhopal,24.5,84
2025-04-09,Mumbai,28.8,158
2025-04-09,Delhi,24.3,338
2025-04-09,Bengaluru,19.2,105
2025-04-09,Chennai,25.4,233
2025-04-09,Kolkata,23.4,301
2025-04-09,Hyderabad,28.0,81
2025-04-09,Ahmedabad,36.1,123
2025-04-09,Jaipur,36.2,214
2025-04-09,Lucknow,29.6,110
2025-04-09,Bhopal,29.8,285
2025-04-10,Mumbai,27.7,64
2025-04-10,Delhi,25.7,108
2025-04-10,Bengaluru,34.8,132
2025-04-10,Chennai,28.1,141
2025-04-10,Kolkata,24.2,95
2025-04-10,Hyderabad,31.6,306
2025-04-10,Ahmedabad,40.8,66
2025-04-10,Jaipur,35.8,206
2025-04-10,Lucknow,27.6,346
2025-04-10,Bhopal,31.6,275
2025-04-11,Mumbai,38.9,285
2025-04-11,Delhi,32.6,92
2025-04-11,Bengaluru,19.4,40
2025-04-11,Chennai,31.6,132
2025-04-11,Kolkata,33.5,263
2025-04-11,Hyderabad,23.9,289
2025-04-11,Ahmedabad,23.8,332
2025-04-11,Jaipur,26.0,256
2025-04-11,Lucknow,32.3,294
2025-04-11,Bhopal,22.2,114
2025-04-12,Mumbai,22.7,85
2025-04-12,Delhi,37.6,218
2025-04-12,Bengaluru,27.4,339
2025-04-12,Chennai,35.9,202
2025-04-12,Kolkata,21.3,137
2025-04-12,Hyderabad,37.2,221
2025-04-12,Ahmedabad,38.4,258
2025-04-12,Jaipur,33.7,273
2025-04-12,Lucknow,27.2,65
2025-04-12,Bhopal,25.9,285
2025-04-13,Mumbai,30.4,103
2025-04-13,Delhi,36.0,242
2025-04-13,Bengaluru,39.2,154
2025-04-13,Chennai,20.5,200
2025-04-13,Kolkata,31.0,233
2025-04-13,Hyderabad,36.6,325
2025-04-13,Ahmedabad,26.7,90
2025-04-13,Jaipur,27.3,163
2025-04-13,Lucknow,41.0,313
2025-04-13,Bhopal,20.0,77
2025-04-14,Mumbai,21.9,113
2025-04-14,Delhi,27.4,118
2025-04-14,Bengaluru,24.9,126
2025-04-14,Chennai,31.1,118
2025-04-14,Kolkata,35.0,101
2025-04-14,Hyderabad,23.4,288
2025-04-14,Ahmedabad,21.0,197
2025-04-14,Jaipur,34.9,87
2025-04-14,Lucknow,37.9,112
2025-04-14,Bhopal,32.2,176
2025-04-15,Mumbai,33.6,199
2025-04-15,Delhi,29.1,327
2025-04-15,Bengaluru,23.0,321
2025-04-15,Chennai,24.8,153
2025-04-15,Kolkata,21.6,284
2025-04-15,Hyderabad,34.5,182
2025-04-15,Ahmedabad,31.5,171
2025-04-15,Jaipur,19.4,283
2025-04-15,Lucknow,36.7,101
2025-04-15,Bhopal,36.3,120
2025-04-16,Mumbai,39.0,96
2025-04-16,Delhi,20.7,61
2025-04-16,Bengaluru,25.0,316
2025-04-16,Chennai,26.7,250
2025-04-16,Kolkata,20.4,95
2025-04-16,Hyderabad,35.8,90
2025-04-16,Ahmedabad,37.9,164
2025-04-16,Jaipur,33.0,266
2025-04-16,Lucknow,35.1,205
2025-04-16,Bhopal,26.9,198
2025-04-17,Mumbai,25.5,289
2025-04-17,Delhi,31.9,204
2025-04-17,Bengaluru,30.3,277
2025-04-17,Chennai,26.9,329
2025-04-17,Kolkata,20.8,346
2025-04-17,Hyderabad,35.4,133
2025-04-17,Ahmedabad,40.0,191
2025-04-17,Jaipur,33.9,326
2025-04-17,Lucknow,31.3,304
2025-04-17,Bhopal,24.5,340
2025-04-18,Mumbai,38.9,210
2025-04-18,Delhi,20.6,255
2025-04-18,Bengaluru,27.6,197
2025-04-18,Chennai,35.8,45
2025-04-18,Kolkata,36.4,336
2025-04-18,Hyderabad,24.1,255
2025-04-18,Ahmedabad,34.6,123
2025-04-18,Jaipur,29.5,307
2025-04-18,Lucknow,34.4,239
2025-04-18,Bhopal,29.4,329
2025-04-19,Mumbai,28.9,186
2025-04-19,Delhi,25.9,245
2025-04-19,Bengaluru,27.5,205
2025-04-19,Chennai,30.3,337
2025-04-19,Kolkata,27.2,189
2025-04-19,Hyderabad,23.8,313
2025-04-19,Ahmedabad,31.5,137
2025-04-19,Jaipur,31.8,69
2025-04-19,Lucknow,23.9,106
2025-04-19,Bhopal,22.4,47
2025-04-20,Mumbai,20.5,159
2025-04-20,Delhi,23.3,240
2025-04-20,Bengaluru,38.5,131
2025-04-20,Chennai,36.5,203
2025-04-20,Kolkata,34.8,193
2025-04-20,Hyderabad,24.0,59
2025-04-20,Ahmedabad,31.8,89
2025-04-20,Jaipur,40.8,281
2025-04-20,Lucknow,22.3,222
2025-04-20,Bhopal,39.8,148
2025-04-21,Mumbai,22.1,206
2025-04-21,Delhi,22.8,300
2025-04-21,Bengaluru,34.1,230
2025-04-21,Chennai,37.9,94
2025-04-21,Kolkata,36.8,235
2025-04-21,Hyderabad,22.0,107
2025-04-21,Ahmedabad,26.9,128
2025-04-21,Jaipur,26.1,292
2025-04-21,Lucknow,24.9,138
2025-04-21,Bhopal,36.5,146
2025-04-22,Mumbai,35.9,292
2025-04-22,Delhi,40.4,335
2025-04-22,Bengaluru,32.8,94
2025-04-22,Chennai,32.8,296
2025-04-22,Kolkata,30.9,213
2025-04-22,Hyderabad,38.6,77
2025-04-22,Ahmedabad,36.2,298
2025-04-22,Jaipur,38.1,301
2025-04-22,Lucknow,34.3,54
2025-04-22,Bhopal,30.3,160
2025-04-23,Mumbai,34.2,281
2025-04-23,Delhi,29.1,329
2025-04-23,Bengaluru,32.1,199
2025-04-23,Chennai,39.6,188
2025-04-23,Kolkata,38.1,265
2025-04-23,Hyderabad,34.9,77
2025-04-23,Ahmedabad,28.9,217
2025-04-23,Jaipur,23.7,240
2025-04-23,Lucknow,28.8,298
2025-04-23,Bhopal,26.7,149
2025-04-24,Mumbai,37.0,144
2025-04-24,Delhi,28.5,125
2025-04-24,Bengaluru,25.0,289
2025-04-24,Chennai,23.2,107
2025-04-24,Kolkata,32.1,338
2025-04-24,Hyderabad,32.2,230
2025-04-24,Ahmedabad,30.8,62
2025-04-24,Jaipur,28.8,149
2025-04-24,Lucknow,27.7,223
2025-04-24,Bhopal,31.9,144
2025-04-25,Mumbai,34.2,106
2025-04-25,Delhi,31.1,95
2025-04-25,Bengaluru,32.5,83
2025-04-25,Chennai,24.2,328
2025-04-25,Kolkata,26.1,220
2025-04-25,Hyderabad,35.7,92
2025-04-25,Ahmedabad,39.5,150
2025-04-25,Jaipur,32.4,65
2025-04-25,Lucknow,36.2,152
2025-04-25,Bhopal,29.2,323
2025-04-26,Mumbai,30.5,76
2025-04-26,Delhi,40.1,62
2025-04-26,Bengaluru,39.9,43
2025-04-26,Chennai,24.4,176
2025-04-26,Kolkata,31.4,274
2025-04-26,Hyderabad,29.6,40
2025-04-26,Ahmedabad,40.8,176
2025-04-26,Jaipur,32.3,60
2025-04-26,Lucknow,29.5,227
2025-04-26,Bhopal,36.8,265
2025-04-27,Mumbai,34.8,152
2025-04-27,Delhi,36.1,254
2025-04-27,Bengaluru,40.2,216
2025-04-27,Chennai,24.5,255
2025-04-27,Kolkata,40.9,155
2025-04-27,Hyderabad,32.5,229
2025-04-27,Ahmedabad,20.4,315
2025-04-27,Jaipur,25.7,268
2025-04-27,Lucknow,24.8,108
2025-04-27,Bhopal,30.9,216
2025-04-28,Mumbai,22.3,220
2025-04-28,Delhi,40.9,334
2025-04-28,Bengaluru,24.4,200
2025-04-28,Chennai,28.5,184
2025-04-28,Kolkata,36.3,150
2025-04-28,Hyderabad,28.7,53
2025-04-28,Ahmedabad,20.3,216
2025-04-28,Jaipur,22.5,90
2025-04-28,Lucknow,31.4,347
2025-04-28,Bhopal,21.1,40
2025-04-29,Mumbai,29.9,234
2025-04-29,Delhi,38.3,163
2025-04-29,Bengaluru,27.2,134
2025-04-29,Chennai,27.2,311
2025-04-29,Kolkata,38.2,85
2025-04-29,Hyderabad,39.1,61
2025-04-29,Ahmedabad,40.4,225
2025-04-29,Jaipur,41.2,152
2025-04-29,Lucknow,32.7,43
2025-04-29,Bhopal,27.7,60
2025-04-30,Mumbai,22.6,326
2025-04-30,Delhi,29.3,307
2025-04-30,Bengaluru,38.8,269
2025-04-30,Chennai,23.6,73
2025-04-30,Kolkata,22.1,162
2025-04-30,Hyderabad,19.3,244
2025-04-30,Ahmedabad,32.7,236
2025-04-30,Jaipur,36.9,73
2025-04-30,Lucknow,23.3,179
2025-04-30,Bhopal,34.5,253
2025-05-01,Mumbai,31.5,293
2025-05-01,Delhi,30.5,330
2025-05-01,Bengaluru,24.5,178
2025-05-01,Chennai,20.5,285
2025-05-01,Kolkata,24.4,41
2025-05-01,Hyderabad,30.4,346
2025-05-01,Ahmedabad,28.5,261
2025-05-01,Jaipur,36.2,88
2025-05-01,Lucknow,29.2,119
2025-05-01,Bhopal,26.8,206
2025-05-02,Mumbai,34.7,90
2025-05-02,Delhi,31.5,50
2025-05-02,Bengaluru,18.6,304
2025-05-02,Chennai,32.0,277
2025-05-02,Kolkata,33.0,345
2025-05-02,Hyderabad,34.7,142
2025-05-02,Ahmedabad,24.6,345
2025-05-02,Jaipur,24.2,151
2025-05-02,Lucknow,19.0,230
2025-05-02,Bhopal,31.1,265
2025-05-03,Mumbai,26.5,318
2025-05-03,Delhi,27.6,119
2025-05-03,Bengaluru,35.2,336
2025-05-03,Chennai,30.9,252
2025-05-03,Kolkata,25.6,242
2025-05-03,Hyderabad,28.5,219
2025-05-03,Ahmedabad,25.9,238
2025-05-03,Jaipur,30.1,222
2025-05-03,Lucknow,26.4,50
2025-05-03,Bhopal,39.0,159
2025-05-04,Mumbai,21.8,223
2025-05-04,Delhi,30.3,92
2025-05-04,Bengaluru,39.9,120
2025-05-04,Chennai,32.0,121
2025-05-04,Kolkata,35.5,150
2025-05-04,Hyderabad,24.8,275
2025-05-04,Ahmedabad,32.0,121
2025-05-04,Jaipur,34.6,135
2025-05-04,Lucknow,36.2,55
2025-05-04,Bhopal,25.0,238
2025-05-05,Mumbai,35.0,312
2025-05-05,Delhi,35.4,336
2025-05-05,Bengaluru,34.2,150
2025-05-05,Chennai,38.2,62
2025-05-05,Kolkata,34.1,103
2025-05-05,Hyderabad,30.2,171
2025-05-05,Ahmedabad,33.8,173
2025-05-05,Jaipur,20.5,122
2025-05-05,Lucknow,30.1,194
2025-05-05,Bhopal,20.1,52
2025-05-06,Mumbai,36.7,321
2025-05-06,Delhi,30.8,67
2025-05-06,Bengaluru,34.3,78
2025-05-06,Chennai,27.6,159
2025-05-06,Kolkata,28.9,311
2025-05-06,Hyderabad,36.5,79
2025-05-06,Ahmedabad,20.8,115
2025-05-06,Jaipur,32.0,43
2025-05-06,Lucknow,25.7,108
2025-05-06,Bhopal,26.5,182
2025-05-07,Mumbai,33.0,79
2025-05-07,Delhi,24.6,189
2025-05-07,Bengaluru,39.5,189
2025-05-07,Chennai,38.4,170
2025-05-07,Kolkata,30.9,308
2025-05-07,Hyderabad,22.0,226
2025-05-07,Ahmedabad,38.9,236
2025-05-07,Jaipur,34.1,167
2025-05-07,Lucknow,26.3,144
2025-05-07,Bhopal,28.3,104
2025-05-08,Mumbai,26.1,84
2025-05-08,Delhi,29.7,345
2025-05-08,Bengaluru,21.5,99
2025-05-08,Chennai,31.4,329
2025-05-08,Kolkata,32.0,346
2025-05-08,Hyderabad,22.3,44
2025-05-08,Ahmedabad,29.0,250
2025-05-08,Jaipur,23.8,228
2025-05-08,Lucknow,28.0,153
2025-05-08,Bhopal,36.5,260
2025-05-09,Mumbai,32.3,118
2025-05-09,Delhi,21.1,52
2025-05-09,Bengaluru,29.5,147
2025-05-09,Chennai,29.0,215
2025-05-09,Kolkata,33.5,104
2025-05-09,Hyderabad,32.7,69
2025-05-09,Ahmedabad,41.0,151
2025-05-09,Jaipur,19.8,107
2025-05-09,Lucknow,38.6,264
2025-05-09,Bhopal,32.7,325
2025-05-10,Mumbai,29.6,256
2025-05-10,Delhi,32.5,227
2025-05-10,Bengaluru,30.6,230
2025-05-10,Chennai,33.5,276
2025-05-10,Kolkata,25.5,261
2025-05-10,Hyderabad,38.0,276
2025-05-10,Ahmedabad,23.6,78
2025-05-10,Jaipur,33.9,186
2025-05-10,Lucknow,26.1,229
2025-05-10,Bhopal,29.5,135
2025-05-11,Mumbai,26.9,131
2025-05-11,Delhi,21.3,77
2025-05-11,Bengaluru,30.5,268
2025-05-11,Chennai,24.9,242
2025-05-11,Kolkata,34.5,201
2025-05-11,Hyderabad,35.3,92
2025-05-11,Ahmedabad,38.5,183
2025-05-11,Jaipur,36.0,124
2025-05-11,Lucknow,25.8,263
2025-05-11,Bhopal,40.8,111
2025-05-12,Mumbai,34.7,107
2025-05-12,Delhi,26.2,305
2025-05-12,Bengaluru,35.2,327
2025-05-12,Chennai,22.0,72
2025-05-12,Kolkata,29.5,188
2025-05-12,Hyderabad,26.1,185
2025-05-12,Ahmedabad,37.3,304
2025-05-12,Jaipur,41.2,251
2025-05-12,Lucknow,27.3,307
2025-05-12,Bhopal,34.3,130
2025-05-13,Mumbai,34.1,338
2025-05-13,Delhi,37.9,96
2025-05-13,Bengaluru,27.3,324
2025-05-13,Chennai,28.0,169
2025-05-13,Kolkata,31.6,213
2025-05-13,Hyderabad,31.7,187
2025-05-13,Ahmedabad,28.9,235
2025-05-13,Jaipur,25.2,126
2025-05-13,Lucknow,40.1,175
2025-05-13,Bhopal,26.6,326
2025-05-14,Mumbai,37.0,136
2025-05-14,Delhi,31.2,273
2025-05-14,Bengaluru,29.7,73
2025-05-14,Chennai,23.1,264
2025-05-14,Kolkata,39.9,345
2025-05-14,Hyderabad,25.9,170
2025-05-14,Ahmedabad,22.9,215
2025-05-14,Jaipur,23.3,246
2025-05-14,Lucknow,26.2,269
2025-05-14,Bhopal,31.2,307
2025-05-15,Mumbai,37.0,143
2025-05-15,Delhi,39.9,138
2025-05-15,Bengaluru,26.0,139
2025-05-15,Chennai,34.1,178
2025-05-15,Kolkata,32.6,280
2025-05-15,Hyderabad,26.8,158
2025-05-15,Ahmedabad,28.1,346
2025-05-15,Jaipur,39.5,348
2025-05-15,Lucknow,35.9,308
2025-05-15,Bhopal,37.1,345
2025-05-16,Mumbai,29.7,335
2025-05-16,Delhi,23.8,106
2025-05-16,Bengaluru,35.6,209
2025-05-16,Chennai,33.8,327
2025-05-16,Kolkata,35.4,44
2025-05-16,Hyderabad,21.6,44
2025-05-16,Ahmedabad,34.5,338
2025-05-16,Jaipur,29.8,213
2025-05-16,Lucknow,32.2,126
2025-05-16,Bhopal,22.6,120
2025-05-17,Mumbai,21.1,225
2025-05-17,Delhi,40.0,310
2025-05-17,Bengaluru,40.6,327
2025-05-17,Chennai,30.4,55
2025-05-17,Kolkata,24.0,87
2025-05-17,Hyderabad,37.3,62
2025-05-17,Ahmedabad,29.3,335
2025-05-17,Jaipur,21.2,253
2025-05-17,Lucknow,33.0,97
2025-05-17,Bhopal,36.5,195
2025-05-18,Mumbai,21.2,263
2025-05-18,Delhi,25.3,69
2025-05-18,Bengaluru,21.4,172
2025-05-18,Chennai,29.5,343
2025-05-18,Kolkata,37.9,68
2025-05-18,Hyderabad,40.9,166
2025-05-18,Ahmedabad,31.0,189
2025-05-18,Jaipur,25.1,87
2025-05-18,Lucknow,30.5,225
2025-05-18,Bhopal,37.8,113
2025-05-19,Mumbai,33.8,231
2025-05-19,Delhi,30.0,123
2025-05-19,Bengaluru,29.5,336
2025-05-19,Chennai,28.0,337
2025-05-19,Kolkata,32.6,72
2025-05-19,Hyderabad,31.5,245
2025-05-19,Ahmedabad,36.6,183
2025-05-19,Jaipur,33.1,73
2025-05-19,Lucknow,22.9,296
2025-05-19,Bhopal,24.7,309
2025-05-20,Mumbai,36.1,221
2025-05-20,Delhi,31.8,303
2025-05-20,Bengaluru,25.4,316
2025-05-20,Chennai,33.7,180
2025-05-20,Kolkata,24.7,318
2025-05-20,Hyderabad,23.0,312
2025-05-20,Ahmedabad,40.2,251
2025-05-20,Jaipur,20.7,69
2025-05-20,Lucknow,22.3,254
2025-05-20,Bhopal,22.5,321
2025-05-21,Mumbai,37.4,198
2025-05-21,Delhi,33.7,208
2025-05-21,Bengaluru,39.2,304
2025-05-21,Chennai,24.7,215
2025-05-21,Kolkata,25.9,250
2025-05-21,Hyderabad,34.7,108
2025-05-21,Ahmedabad,36.9,304
2025-05-21,Jaipur,35.2,291
2025-05-21,Lucknow,28.8,305
2025-05-21,Bhopal,26.8,213
2025-05-22,Mumbai,32.3,240
2025-05-22,Delhi,23.4,219
2025-05-22,Bengaluru,32.3,114
2025-05-22,Chennai,19.0,225
2025-05-22,Kolkata,34.3,290
2025-05-22,Hyderabad,27.0,134
2025-05-22,Ahmedabad,25.2,152
2025-05-22,Jaipur,38.2,106
2025-05-22,Lucknow,26.1,76
2025-05-22,Bhopal,23.5,345
2025-05-23,Mumbai,30.6,125
2025-05-23,Delhi,20.2,148
2025-05-23,Bengaluru,34.1,40
2025-05-23,Chennai,32.0,51
2025-05-23,Kolkata,33.7,229
2025-05-23,Hyderabad,19.7,76
2025-05-23,Ahmedabad,31.7,107
2025-05-23,Jaipur,36.0,119
2025-05-23,Lucknow,39.4,241
2025-05-23,Bhopal,20.6,311
2025-05-24,Mumbai,37.4,150
2025-05-24,Delhi,27.2,151
2025-05-24,Bengaluru,38.0,228
2025-05-24,Chennai,21.5,220
2025-05-24,Kolkata,24.2,81
2025-05-24,Hyderabad,39.7,334
2025-05-24,Ahmedabad,39.5,266
2025-05-24,Jaipur,19.7,343
2025-05-24,Lucknow,39.8,44
2025-05-24,Bhopal,35.8,131
2025-05-25,Mumbai,19.7,105
2025-05-25,Delhi,37.3,206
2025-05-25,Bengaluru,23.7,237
